time_s,battery,motors,esc,shell
676.5,28.103611797990254,32.55432686318659,29.153475021689303,26.925713339909635
677.0,28.1057830461923,32.55036042054621,29.152549688508884,26.92602440618066
677.5,28.107946006908378,32.546377820060684,29.151614470259574,26.926327639554074
678.0,28.110100680435778,32.54237910101648,29.150669377021018,26.926623038044056
678.5,28.112247067081114,32.53836430252704,29.149714418830968,26.926910599759765
679.0,28.114385167160208,32.53433346353353,29.148749605685907,26.927190322904153
679.5,28.11651498099826,32.530286622806045,29.147774947541677,26.927462205773224
680.0,28.118636508929683,32.52622381894446,29.146790454313987,26.927726246755014
680.5,28.12074975129832,32.52214509037947,29.145796135879095,26.927982444328734
681.0,28.12285470845717,32.51805047537363,29.14479200207427,26.928230797063804
681.5,28.124951380768607,32.51394001202226,29.14377806269846,26.928471303619006
682.0,28.127039768604334,32.50981373825442,29.14275432751282,26.928703962741622
682.5,28.129119872345314,32.50567169183387,29.14172080624121,26.928928773266477
683.0,28.131191692381776,32.50151391036002,29.140677508570775,26.92914573411508
683.5,28.133255229113388,32.497340431268924,29.13962444415256,26.929354844294892
684.0,28.135310482948967,32.49315129183424,29.138561622601912,26.929556102898232
684.5,28.137357454306766,32.488946529168004,29.137489053499053,26.92974950910167
685.0,28.13939614361425,32.4847261802218,29.136406746389582,26.929935062164986
685.5,28.1414265513082,32.48049028178747,29.135314710785053,26.93011276143045
686.0,28.143448677834726,32.47623887049815,29.13421295616331,26.93028260632201
686.5,28.145462523649257,32.47197198282919,29.13310149196917,26.930444596344444
687.0,28.14746808921649,32.467689655099036,29.131980327614826,26.930598731082455
687.5,28.14946537501038,32.463391923470056,29.130849472480236,26.93074501020004
688.0,28.15145438151427,32.45907882394954,29.129708935913754,26.93088343343959
688.5,28.15343510922071,32.45475039239051,29.12855872723253,26.931014000621076
689.0,28.155407558631623,32.45040666449273,29.1273988557229,26.93113671164133
689.5,28.15737173025815,32.44604767580341,29.12622933064091,26.931251566473236
690.0,28.159327624620744,32.44167346171821,29.125050161212812,26.931358565165
690.5,28.16127524224919,32.437284057481975,29.12386135663536,26.931457707839343
691.0,28.163214583682475,32.43287949818978,29.122662926076373,26.93154899469272
691.5,28.16514564946891,32.428459818787644,29.121454878675024,26.93163242599462
692.0,28.16706844016602,32.42402505407341,29.120237223542517,26.93170800208685
