time_s,battery,motors,esc,shell
938.5,26.232753881270867,25.691105924666886,24.93070351028581,24.1509695772574
939.0,26.230146443649005,25.68478371838279,24.92642759870921,24.147467001046493
939.5,26.227535245100853,25.678472517291482,24.92215349873402,24.143965171447917
940.0,26.224920294578624,25.672172248311597,24.917881203705292,24.14046411612088
940.5,26.22230160102174,25.665882839004098,24.91361070721905,24.13696386222125
941.0,26.21967917335695,25.65960421756546,24.909342003115626,24.13346443640887
941.5,26.217053020497985,25.653336312820954,24.905075085472788,24.129965864855194
942.0,26.214423151345557,25.647079054218125,24.900809948599317,24.12646817325043
942.5,26.211789574787304,25.640832371820068,24.89654658702841,24.12297138681072
943.0,26.209152299697564,25.634596196299015,24.892284995511602,24.11947553028517
943.5,26.206511334937375,25.62837045892985,24.88802516901245,24.115980627962927
944.0,26.2038666893543,25.62215509158392,24.88376710270063,24.112486703679963
944.5,26.201218371782318,25.6159500267226,24.879510791945904,24.108993780825756
945.0,26.19856639104171,25.60975519739128,24.875256232312438,24.105501882350097
945.5,26.19591075593911,25.603570537213045,24.871003419553233,24.102011030769518
946.0,26.193251475267175,25.59739598038277,24.866752349604383,24.09852124817388
946.5,26.19058855780463,25.591231461661152,24.8625030185799,24.095032556232525
947.0,26.187922012316164,25.585076916368735,24.858255422766206,24.09154497620085
947.5,26.18525184755231,25.578932280380172,24.85400955861718,24.088058528926183
948.0,26.182578072249385,25.57279749011832,24.84976542274893,24.084573234854076
948.5,26.17990069512939,25.566672482548654,24.84552301193486,24.08108911403417
949.0,26.177219724899885,25.560557195173544,24.84128232310087,24.077606186126275
949.5,26.174535170253932,25.55445156602684,24.83704335332061,24.074124470405934
950.0,26.171847039870045,25.5483555336682,24.832806099810853,24.07064398577046
950.5,26.16915534241207,25.542269037177675,24.828570559926902,24.06716475074427
951.0,26.166460086529128,25.536192016150494,24.824336731158212,24.063686783484798
951.5,26.163761280855454,25.530124410691542,24.820104611124066,24.060210101787618
952.0,26.16105893401044,25.524066161410246,24.8158741975692,24.056734723092177
952.5,26.15835305459848,25.51801720941529,24.811645488359886,24.053260664486913
953.0,26.155643651208948,25.511977496309612,24.807418481479658,24.049787942714545
953.5,26.152930732416053,25.50594696418517,24.803193175025513,24.046316574177297
954.0,26.150214306778878,25.499925555618063,24.79896956720387,24.04284657494196
954.5,26.147494382841273,25.493913213663518,24.79474765632699,24.0393779607449
955.0,26.144770969131628,25.487909881850953,24.79052744080917,24.03591074699699
955.5,26.142044074163096,25.481915504179256,24.786308919163048,24.032444948788566
956.0,26.139313706433313,25.475930025111836,24.782092089996183,24.028980580894086
956.5,26.136579874424342,25.469953389572026,24.777876952007603,24.025517657777073
957.0,26.133842586602725,25.46398554293836,24.773663503984324,24.02205619359455
957.5,26.13110185141943,25.45802643103991,24.76945174479812,24.01859620220182
958.0,26.128357677309566,25.452076000151806,24.765241673402443,24.01513769715683
958.5,26.12561007269261,25.446134196990613,24.76103328882897,24.011680691724735
959.0,26.122859045972234,25.440200968709917,24.7568265901848,24.008225198882258
959.5,26.12010460553614,25.434276262895935,24.752621576649346,24.00477123132208
960.0,26.117346759756174,25.428360027563087,24.748418247471363,24.001318801457046
960.5,26.114585516988257,25.42245221114979,24.74421660196623,23.99786792142436
961.0,26.111820885572172,25.41655276251396,24.740016639512987,23.994418603089798
961.5,26.10905287383173,25.4106616309291,24.735818359551786,23.990970858051696
962.0,26.106281490074593,25.404778766079914,24.73162176158104,23.98752469764503
962.5,26.10350674259223,25.398904118058283,24.727426845154923,23.984080132945394
963.0,26.100728639659906,25.3930376373591,24.72323360988088,23.980637174772937
963.5,26.097947189536683,25.387179274876303,24.719042055417106,23.977195833696044
964.0,26.0951624004652,25.38132898189889,24.714852181470064,23.973756120035375
964.5,26.09237428067189,25.375486710106998,24.710663987792316,23.970318043867394
965.0,26.08958283836671,25.369652411567927,24.70647747418002,23.96688161502817
965.5,26.08678808174318,25.36382603873244,24.702292640470773,23.963446843117026
966.0,26.083990018978454,25.358007544430734,24.698109486541455,23.96001373749999
966.5,26.08118865823309,25.35219688186885,24.693928012306117,23.956582307313454
967.0,26.078384007651096,25.346394004624926,24.68974821771377,23.95315256146756
967.5,26.075576075360004,25.340598866645507,24.685570102746567,23.949724508649695
968.0,26.07276486947069,25.334811422241785,24.681393667417638,23.94629815732776
968.5,26.06995039807731,25.32903162608625,24.677218911769273,23.942873515753604
969.0,26.06713266925749,25.32325943320882,24.673045835870994,23.939450591966306
969.5,26.06431169107202,25.317494798993607,24.668874439817785,23.936029393795252
970.0,26.061487471565044,25.31173767917528,24.664704723728278,23.932609928863485
